prefix,next_char,count,prob
^ar,p,11,0.032640949554896145
^ar,q,3,0.008902077151335312
^ar,r,11,0.032640949554896145
^ar,s,16,0.04747774480712166
^ar,t,22,0.06528189910979229
^ar,v,10,0.02967359050445104
^ar,z,22,0.06528189910979229
^as,a,1,0.014084507042253521
^as,c,14,0.19718309859154928
^as,e,3,0.04225352112676056
^as,h,2,0.028169014084507043
^as,i,6,0.08450704225352113
^as,l,1,0.014084507042253521
^as,n,1,0.014084507042253521
^as,o,3,0.04225352112676056
^as,p,6,0.08450704225352113
^as,s,17,0.23943661971830985
^as,t,15,0.2112676056338028
^as,u,2,0.028169014084507043
^at,e,5,0.22727272727272727
^at,h,2,0.09090909090909091
^at,i,1,0.045454545454545456
^at,l,4,0.18181818181818182
^at,m,1,0.045454545454545456
^at,r,4,0.18181818181818182
^at,t,4,0.18181818181818182
^at,z,1,0.045454545454545456
^au,c,1,0.021739130434782608
^au,d,4,0.08695652173913043
^au,e,2,0.043478260869565216
^au,g,3,0.06521739130434782
^au,l,3,0.06521739130434782
^au,n,2,0.043478260869565216
^au,p,1,0.021739130434782608
^au,r,18,0.391304347826087
^au,s,4,0.08695652173913043
^au,t,7,0.15217391304347827
^au,z,1,0.021739130434782608
^av,a,12,0.20689655172413793
^av,e,23,0.39655172413793105
^av,i,15,0.25862068965517243
^av,o,5,0.08620689655172414
^av,r,1,0.017241379310344827
^av,u,1,0.017241379310344827
^av,v,1,0.017241379310344827
^ax,a,1,0.5
^ax,i,1,0.5
^ay,a,1,0.25
^ay,e,1,0.25
^ay,m,2,0.5
^az,a,2,0.11764705882352941
^az,e,1,0.058823529411764705
^az,o,2,0.11764705882352941
^az,z,12,0.7058823529411765
^ba,b,6,0.008032128514056224
^ba,c,31,0.041499330655957165
^ba,d,32,0.0428380187416332
^ba,e,1,0.0013386880856760374
^ba,f,5,0.006693440428380187
^ba,g,48,0.0642570281124498
^ba,h,1,0.0013386880856760374
^ba,i,19,0.025435073627844713
^ba,j,2,0.002677376171352075
^ba,l,95,0.12717536813922356
^ba,m,2,0.002677376171352075
^ba,n,42,0.05622489959839357
^ba,o,1,0.0013386880856760374
^ba,p,1,0.0013386880856760374
^ba,r,284,0.38018741633199465
^ba,s,89,0.11914323962516733
^ba,t,37,0.049531459170013385
^ba,u,30,0.040160642570281124
^ba,v,12,0.01606425702811245
^ba,z,9,0.012048192771084338
^bb,c,1,0.5
^bb,v,1,0.5
^bc,o,1,1
^be,a,9,0.022113022113022112
^be,b,3,0.007371007371007371
^be,c,10,0.02457002457002457
^be,d,15,0.036855036855036855
^be,e,1,0.002457002457002457
^be,f,2,0.004914004914004914
^be,g,7,0.0171990171990172
^be,i,5,0.012285012285012284
^be,l,95,0.2334152334152334
^be,m,1,0.002457002457002457
^be,n,37,0.09090909090909091
^be,o,4,0.009828009828009828
^be,p,2,0.004914004914004914
^be,r,159,0.3906633906633907
^be,s,20,0.04914004914004914
^be,t,19,0.04668304668304668
^be,u,1,0.002457002457002457
