prefix,next_char,count,prob
^^z,u,6,0.09836065573770492
^^z,v,1,0.01639344262295082
^^z,w,2,0.03278688524590164
^aa,s,2,1
^ab,a,4,0.08333333333333333
^ab,b,10,0.20833333333333334
^ab,e,3,0.0625
^ab,i,3,0.0625
^ab,l,9,0.1875
^ab,o,9,0.1875
^ab,r,6,0.125
^ab,s,3,0.0625
^ab,z,1,0.020833333333333332
^ac,a,1,0.02702702702702703
^ac,c,6,0.16216216216216217
^ac,e,1,0.02702702702702703
^ac,h,13,0.35135135135135137
^ac,i,1,0.02702702702702703
^ac,k,1,0.02702702702702703
^ac,l,1,0.02702702702702703
^ac,o,4,0.10810810810810811
^ac,q,7,0.1891891891891892
^ac,r,1,0.02702702702702703
^ac,y,1,0.02702702702702703
^ad,a,7,0.4117647058823529
^ad,e,2,0.11764705882352941
^ad,i,4,0.23529411764705882
^ad,o,3,0.17647058823529413
^ad,r,1,0.058823529411764705
^ae,r,1,1
^af,a,2,0.2222222222222222
^af,f,7,0.7777777777777778
^ag,a,3,0.05357142857142857
^ag,d,1,0.017857142857142856
^ag,e,9,0.16071428571428573
^ag,h,2,0.03571428571428571
^ag,i,3,0.05357142857142857
^ag,l,3,0.05357142857142857
^ag,m,2,0.03571428571428571
^ag,n,17,0.30357142857142855
^ag,o,6,0.10714285714285714
^ag,r,4,0.07142857142857142
^ag,u,5,0.08928571428571429
^ag,y,1,0.017857142857142856
^ah,a,2,0.25
^ah,e,1,0.125
^ah,u,3,0.375
^ah,v,1,0.125
^ah,y,1,0.125
^ai,b,2,0.0196078431372549
^ai,d,1,0.00980392156862745
^ai,f,1,0.00980392156862745
^ai,g,40,0.39215686274509803
^ai,l,14,0.13725490196078433
^ai,m,4,0.0392156862745098
^ai,n,14,0.13725490196078433
^ai,r,12,0.11764705882352941
^ai,s,2,0.0196078431372549
^ai,t,2,0.0196078431372549
^ai,x,2,0.0196078431372549
^ai,z,8,0.0784313725490196
^aj,a,6,0.5
^aj,i,1,0.08333333333333333
^aj,o,5,0.4166666666666667
^ak,h,1,1
^al,a,16,0.06374501992031872
^al,b,46,0.18326693227091634
^al,c,4,0.01593625498007968
^al,d,2,0.00796812749003984
^al,e,12,0.04780876494023904
^al,f,1,0.00398406374501992
^al,g,5,0.0199203187250996
^al,i,13,0.05179282868525897
^al,l,83,0.33067729083665337
^al,m,4,0.01593625498007968
^al,n,4,0.01593625498007968
^al,o,4,0.01593625498007968
^al,p,5,0.0199203187250996
^al,q,1,0.00398406374501992
^al,r,2,0.00796812749003984
^al,s,5,0.0199203187250996
^al,t,29,0.11553784860557768
^al,u,1,0.00398406374501992
^al,v,4,0.01593625498007968
^al,z,10,0.0398406374501992
^am,a,21,0.14685314685314685
^am,b,56,0.3916083916083916
^am,c,1,0.006993006993006993
^am,e,18,0.1258741258741259
^am,f,3,0.02097902097902098
^am,i,13,0.09090909090909091
^am,m,3,0.02097902097902098
^am,n,2,0.013986013986013986
^am,o,7,0.04895104895104895
^am,p,15,0.1048951048951049
^am,s,1,0.006993006993006993
^am,u,2,0.013986013986013986
^am,y,1,0.006993006993006993
^an,a,4,0.013422818791946308
^an,c,28,0.09395973154362416
^an,d,55,0.18456375838926176
^an,e,3,0.010067114093959731
^an,g,63,0.21140939597315436
^an,h,2,0.006711409395973154
^an,i,8,0.026845637583892617
^an,j,5,0.016778523489932886
^an,l,4,0.013422818791946308
^an,n,31,0.1040268456375839
^an,o,7,0.02348993288590604
^an,q,1,0.003355704697986577
^an,r,3,0.010067114093959731
^an,s,16,0.053691275167785234
^an,t,54,0.18120805369127516
^an,u,1,0.003355704697986577
^an,v,5,0.016778523489932886
^an,x,2,0.006711409395973154
^an,z,6,0.020134228187919462
^ao,s,1,0.2
^ao,u,4,0.8
^ap,a,3,0.1111111111111111
^ap,c,3,0.1111111111111111
^ap,i,4,0.14814814814814814
^ap,o,1,0.037037037037037035
^ap,p,13,0.48148148148148145
^ap,r,2,0.07407407407407407
^ap,t,1,0.037037037037037035
^aq,u,3,1
^ar,a,19,0.040948275862068964
^ar,b,35,0.07543103448275862
^ar,c,55,0.11853448275862069
^ar,d,33,0.07112068965517242
^ar,e,15,0.032327586206896554
^ar,f,4,0.008620689655172414
^ar,g,65,0.1400862068965517
^ar,h,2,0.004310344827586207
^ar,i,13,0.028017241379310345
^ar,j,3,0.00646551724137931
^ar,l,13,0.028017241379310345
^ar,m,23,0.04956896551724138
^ar,n,27,0.05818965517241379
^ar,o,8,0.017241379310344827
^ar,p,11,0.023706896551724137
^ar,q,7,0.015086206896551725
^ar,r,45,0.09698275862068965
^ar,s,10,0.021551724137931036
^ar,t,51,0.10991379310344827
^ar,u,2,0.004310344827586207
^ar,v,11,0.023706896551724137
^ar,x,1,0.0021551724137931034
^ar,z,11,0.023706896551724137
^as,c,10,0.12658227848101267
^as,f,2,0.02531645569620253
^as,h,1,0.012658227848101266
^as,l,1,0.012658227848101266
^as,m,1,0.012658227848101266
^as,n,6,0.0759493670886076
^as,p,11,0.13924050632911392
^as,q,4,0.05063291139240506
^as,s,26,0.3291139240506329
^as,t,16,0.20253164556962025
^as,v,1,0.012658227848101266
^at,e,1,0.027777777777777776
^at,h,11,0.3055555555555556
^at,l,3,0.08333333333333333
^at,r,3,0.08333333333333333
^at,t,17,0.4722222222222222
^at,u,1,0.027777777777777776
^au,b,81,0.2
^au,c,13,0.03209876543209877
^au,d,35,0.08641975308641975
^au,e,1,0.0024691358024691358
