prefix,next_char,count,prob
^be,l,3,0.10344827586206896
^be,r,12,0.41379310344827586
^be,t,5,0.1724137931034483
^be,y,1,0.034482758620689655
^bi,c,1,0.05555555555555555
^bi,e,2,0.1111111111111111
^bi,g,2,0.1111111111111111
^bi,l,3,0.16666666666666666
^bi,n,1,0.05555555555555555
^bi,r,2,0.1111111111111111
^bi,s,2,0.1111111111111111
^bi,v,2,0.1111111111111111
^bi,w,3,0.16666666666666666
^bl,a,1,0.3333333333333333
^bl,e,1,0.3333333333333333
^bl,u,1,0.3333333333333333
^bo,c,2,0.09523809523809523
^bo,e,1,0.047619047619047616
^bo,f,1,0.047619047619047616
^bo,h,1,0.047619047619047616
^bo,m,1,0.047619047619047616
^bo,n,2,0.09523809523809523
^bo,r,2,0.09523809523809523
^bo,u,10,0.47619047619047616
^bo,x,1,0.047619047619047616
^br,a,6,0.35294117647058826
^br,c,1,0.058823529411764705
^br,e,5,0.29411764705882354
^br,i,2,0.11764705882352941
^br,o,2,0.11764705882352941
^br,u,1,0.058823529411764705
^bu,c,1,0.1
^bu,d,2,0.2
^bu,e,1,0.1
^bu,r,3,0.3
^bu,s,2,0.2
^bu,u,1,0.1
^bz,e,1,1
^ca,l,1,0.2
^ca,n,1,0.2
^ca,p,2,0.4
^ca,r,1,0.2
^ce,n,1,0.5
^ce,s,1,0.5
^ch,r,1,1
^ci,n,1,1
^cl,a,3,0.375
^cl,e,4,0.5
^cl,o,1,0.125
^co,l,3,0.5
^co,n,3,0.5
^cr,a,1,0.3333333333333333
^cr,e,1,0.3333333333333333
^cr,u,1,0.3333333333333333
^da,h,2,0.5
^da,l,1,0.25
^da,u,1,0.25
^de,i,1,0.16666666666666666
^de,l,4,0.6666666666666666
^de,r,1,0.16666666666666666
^di,c,1,0.1111111111111111
^di,e,2,0.2222222222222222
^di,f,1,0.1111111111111111
^di,g,1,0.1111111111111111
^di,l,1,0.1111111111111111
^di,p,1,0.1111111111111111
^di,r,2,0.2222222222222222
^do,e,1,0.125
^do,m,1,0.125
^do,n,3,0.375
^do,r,2,0.25
^do,s,1,0.125
^dr,a,1,0.3333333333333333
^dr,e,1,0.3333333333333333
^dr,i,1,0.3333333333333333
^du,d,1,0.5
^du,n,1,0.5
^ec,h,1,1
^eh,l,2,0.5
^eh,n,2,0.5
^ei,c,1,0.2
^ei,s,4,0.8
^el,l,2,0.5
^el,t,1,0.25
^el,v,1,0.25
^em,e,1,1
^en,s,1,0.5
^en,t,1,0.5
^ep,p,1,1
^er,m,1,0.2
^er,n,2,0.4
^er,p,1,0.2
^er,s,1,0.2
^es,c,3,0.6
^es,e,1,0.2
^es,s,1,0.2
^et,t,1,1
^ev,e,1,1
^fe,n,4,0.6666666666666666
^fe,t,1,0.16666666666666666
^fe,u,1,0.16666666666666666
^fi,e,1,0.16666666666666666
^fi,l,1,0.16666666666666666
^fi,n,3,0.5
^fi,s,1,0.16666666666666666
^fl,a,2,0.4
^fl,e,2,0.4
^fl,i,1,0.2
^fn,s,1,1
^fo,e,1,0.16666666666666666
^fo,l,2,0.3333333333333333
^fo,o,1,0.16666666666666666
^fo,s,1,0.16666666666666666
^fo,u,1,0.16666666666666666
^fr,a,1,0.1111111111111111
^fr,e,1,0.1111111111111111
^fr,i,5,0.5555555555555556
^fr,o,2,0.2222222222222222
^fu,u,1,1
^ga,a,1,0.1111111111111111
^ga,i,2,0.2222222222222222
^ga,n,1,0.1111111111111111
^ga,r,3,0.3333333333333333
^ga,s,2,0.2222222222222222
^ge,b,1,0.2
^ge,h,1,0.2
^ge,i,2,0.4
^ge,y,1,0.2
^gi,l,1,0.25
^gi,r,2,0.5
^gi,v,1,0.25
^go,d,1,0.09090909090909091
^go,e,6,0.5454545454545454
^go,n,1,0.09090909090909091
^go,s,2,0.18181818181818182
^go,u,1,0.09090909090909091
^gr,a,3,0.13636363636363635
^gr,e,9,0.4090909090909091
^gr,i,2,0.09090909090909091
^gr,o,3,0.13636363636363635
^gr,u,5,0.22727272727272727
^gu,l,1,0.5
^gu,t,1,0.5
^ha,a,2,0.09523809523809523
^ha,c,1,0.047619047619047616
^ha,e,2,0.09523809523809523
^ha,f,1,0.047619047619047616
^ha,g,2,0.09523809523809523
^ha,k,1,0.047619047619047616
^ha,l,2,0.09523809523809523
^ha,m,3,0.14285714285714285
^ha,r,2,0.09523809523809523
^ha,s,1,0.047619047619047616
^ha,u,4,0.19047619047619047
^he,c,1,0.047619047619047616
^he,e,3,0.14285714285714285
^he,f,1,0.047619047619047616
^he,i,7,0.3333333333333333
^he,l,3,0.14285714285714285
^he,m,1,0.047619047619047616
^he,r,4,0.19047619047619047
^he,s,1,0.047619047619047616
^hi,e,3,0.42857142857142855
^hi,n,2,0.2857142857142857
^hi,r,1,0.14285714285714285
^hi,v,1,0.14285714285714285
^ho,b,1,0.037037037037037035
^ho,e,2,0.07407407407407407
^ho,f,2,0.07407407407407407
^ho,h,1,0.037037037037037035
^ho,l,6,0.2222222222222222
^ho,m,1,0.037037037037037035
^ho,n,1,0.037037037037037035
^ho,r,1,0.037037037037037035
^ho,s,4,0.14814814814814814
^ho,u,6,0.2222222222222222
^ho,v,1,0.037037037037037035
^ho,w,1,0.037037037037037035
^ht,t,1,1
^hu,b,1,0.1111111111111111
^hu,e,2,0.2222222222222222
^hu,l,1,0.1111111111111111
^hu,n,2,0.2222222222222222
^hu,p,1,0.1111111111111111
^hu,t,1,0.1111111111111111
^hu,u,1,0.1111111111111111
^im,b,1,0.5
^im,e,1,0.5
^in,g,1,0.5
^in,s,1,0.5
^ir,b,1,1
^it,a,1,0.5
^it,z,1,0.5
^ja,c,1,1
^je,n,1,1
^jn,k,1,1
^jo,c,1,0.3333333333333333
^jo,n,1,0.3333333333333333
^jo,u,1,0.3333333333333333
^ju,c,1,0.3333333333333333
^ju,n,2,0.6666666666666666
^ka,a,1,0.07692307692307693
^ka,e,2,0.15384615384615385
^ka,f,1,0.07692307692307693
^ka,h,1,0.07692307692307693
^ka,l,2,0.15384615384615385
^ka,p,3,0.23076923076923078
^ka,u,2,0.15384615384615385
^ka,y,1,0.07692307692307693
^ke,h,2,0.3333333333333333
^ke,i,2,0.3333333333333333
^ke,l,1,0.16666666666666666
^ke,r,1,0.16666666666666666
^ki,i,1,0.14285714285714285
^ki,n,1,0.14285714285714285
^ki,r,4,0.5714285714285714
^ki,s,1,0.14285714285714285
^kl,e,3,0.75
^kl,i,1,0.25
^km,p,1,1
^kn,a,1,0.3333333333333333
^kn,e,2,0.6666666666666666
^ko,b,1,0.08333333333333333
^ko,c,3,0.25
^ko,e,5,0.4166666666666667
^ko,h,1,0.08333333333333333
^ko,o,1,0.08333333333333333
^ko,p,1,0.08333333333333333
^kr,a,1,0.16666666666666666
^kr,e,2,0.3333333333333333
^kr,i,1,0.16666666666666666
^kr,k,1,0.16666666666666666
^kr,o,1,0.16666666666666666
